,cc2_miles,Qual_miles,cc1_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,clust
2261,1,0,4,1,27937,14,0,0,3783,0
2262,1,0,2,1,30565,16,0,0,3776,0
2263,1,0,1,1,5000,4,1000,2,3760,2
2264,1,0,3,1,23563,19,0,0,3575,0
2265,1,0,1,1,790,3,0,0,3564,2
2266,1,0,1,1,853,3,119,1,3638,2
2267,1,5513,1,1,5850,12,3100,10,3820,2
2268,1,0,3,1,13755,13,500,1,3895,0
2269,1,0,4,1,34656,14,0,0,3540,0
2270,1,0,1,1,1411,9,0,0,3177,2
2271,1,0,1,1,500,1,0,0,3879,2
2272,1,0,4,1,28055,16,0,0,3869,0
2273,1,0,3,1,19678,28,600,2,4182,0
2274,1,0,3,1,17778,14,0,0,3861,0
2275,1,0,5,1,56687,14,500,1,3867,0
2276,1,0,4,1,89709,17,500,1,3854,0
2277,1,1000,1,1,400,5,400,5,3855,2
2278,3,0,1,1,15370,13,0,0,3853,2
2279,1,0,1,1,4881,12,0,0,3859,2
2280,1,0,1,1,3225,9,0,0,3852,2
2281,1,0,3,1,11965,13,0,0,3845,0
2282,1,0,1,1,22500,4,0,0,3844,2
2283,1,0,5,3,70125,28,0,0,3764,0
2284,1,0,1,1,1800,16,1800,16,3832,2
2285,1,0,1,1,750,4,550,1,3819,2
2286,1,0,1,1,2500,1,0,0,3831,2
2287,1,0,4,1,45589,14,0,0,3810,0
2288,1,0,4,1,43392,17,500,1,3818,0
2289,1,0,1,1,2799,7,2711,6,3820,2
2290,1,0,1,1,7200,9,1700,4,3817,2
2291,1,0,3,1,22136,13,0,0,3812,0
2292,1,0,3,1,13051,20,150,1,3805,0
2293,1,0,1,1,3550,10,1050,9,3812,2
2294,1,0,4,1,30872,14,0,0,3817,0
2295,1,0,5,1,76661,29,150,1,3810,0
2296,1,0,2,1,5330,5,0,0,3796,0
2297,1,0,3,1,19526,13,0,0,3797,0
2298,1,0,3,1,10252,12,0,0,3875,0
2299,1,0,2,1,6622,17,0,0,3793,0
2300,1,0,2,1,7747,12,0,0,3789,0
2301,1,2454,3,1,33795,11,500,1,3775,0
2302,1,0,1,1,4908,11,0,0,3783,2
2303,1,0,1,1,1000,1,0,0,3777,2
2304,1,0,4,1,40170,18,0,0,3755,0
2305,1,0,4,1,33886,13,0,0,3775,0
2306,1,0,1,1,705,3,0,0,3767,2
2307,1,0,4,1,40152,19,0,0,3770,0
2308,1,0,5,1,54657,28,0,0,3769,0
2309,1,0,1,1,8668,16,0,0,3753,2
2310,1,0,1,1,11550,5,550,3,3729,2
2311,1,0,4,1,46421,14,0,0,3712,0
2312,1,0,1,1,0,0,0,0,3743,2
2313,1,0,1,1,0,0,0,0,3746,2
2314,1,0,1,1,100,1,0,0,3729,2
2315,1,0,3,1,16434,13,0,0,3732,0
2316,1,0,4,1,34744,14,550,2,3728,0
2317,2,0,1,1,10458,12,0,0,3726,2
2318,1,0,4,1,32170,13,0,0,3707,0
2319,1,0,4,1,43152,18,0,0,3694,0
2320,1,0,1,1,0,0,0,0,3712,2
2321,1,0,2,1,6393,20,0,0,3718,0
2322,1,0,3,1,12254,15,0,0,3713,0
2323,1,0,4,1,28969,17,0,0,4026,0
2324,1,0,1,1,1230,6,0,0,3693,2
2325,1,0,1,1,215,3,0,0,3699,2
2326,1,0,3,1,16776,14,0,0,3699,0
2327,1,0,1,1,3000,1,0,0,3670,2
2328,1,0,3,1,11998,13,0,0,3690,0
2329,1,0,1,1,5364,15,0,0,3685,2
2330,1,0,1,1,0,0,0,0,3676,2
2331,1,0,3,1,25131,17,0,0,3677,0
2332,1,0,4,1,40129,15,0,0,3671,0
2333,1,0,1,1,0,0,0,0,3657,2
2334,1,0,5,1,79154,41,1992,2,3621,0
2335,1,0,2,1,8649,14,0,0,3651,0
2336,1,0,3,1,14422,15,0,0,3656,0
2337,1,0,1,1,0,0,0,0,3650,2
2338,1,0,3,1,16449,17,500,1,3637,0
2339,1,0,3,1,15537,16,500,1,3623,0
2340,1,0,3,1,17481,17,150,1,3622,0
2341,1,0,3,1,18520,15,300,1,3637,0
2342,1,0,1,1,355,3,0,0,3592,2
2343,1,0,4,1,50988,26,2643,5,3630,0
2344,1,888,1,1,3600,4,1000,2,3607,2
2345,1,0,3,1,19710,15,400,1,3616,0
2346,1,0,3,1,20265,17,0,0,3629,0
2347,1,0,1,1,0,0,0,0,3623,2
2348,1,0,1,1,1000,2,1000,2,3613,2
2349,1,0,1,1,500,1,0,0,3606,2
2350,1,0,3,1,17696,16,0,0,3593,0
2351,1,0,4,1,56007,14,0,0,3607,0
2352,1,0,4,1,51278,16,350,1,3602,0
2353,1,0,3,1,13607,14,0,0,3599,0
2354,1,0,1,1,12263,3,0,0,3596,2
2355,1,0,3,1,24156,14,0,0,3581,0
2356,1,0,1,1,0,0,0,0,3575,2
2357,1,0,4,1,40560,19,800,2,3588,0
2358,1,0,4,1,48564,14,0,0,3586,0
2359,1,0,4,1,37127,31,0,0,3575,0
2360,1,0,3,1,12325,13,0,0,3578,0
2361,1,0,2,1,8156,14,0,0,3578,0
2362,1,0,5,1,83783,19,375,1,3566,0
2363,1,0,1,1,1875,8,0,0,3553,2
2364,1,0,5,5,217006,24,0,0,3567,0
2365,1,0,1,1,100,1,0,0,3553,2
2366,1,0,4,1,38323,17,650,2,3544,0
2367,1,0,2,1,9055,16,0,0,3558,0
2368,1,0,1,1,2044,9,0,0,3550,2
2369,1,0,1,1,3704,11,0,0,3543,2
2370,1,0,1,1,3250,18,0,0,3546,2
2371,1,0,1,1,133,5,0,0,3550,2
2372,1,0,1,1,520,1,0,0,3531,2
2373,1,0,2,1,10613,15,500,1,3531,0
2374,1,0,1,1,841,6,0,0,3526,2
2375,1,0,1,1,27650,29,9150,26,3530,2
2376,1,0,4,1,40878,13,0,0,3524,0
2377,1,0,1,1,0,0,0,0,3524,2
2378,1,0,4,1,43162,19,0,0,3518,0
2379,1,0,1,1,12600,10,2500,8,3502,2
2380,1,0,1,1,0,0,0,0,3508,2
2381,1,0,1,1,9680,7,0,0,3498,2
2382,1,0,1,1,4286,15,0,0,3513,2
2383,1,0,1,1,10500,4,0,0,3497,2
2384,1,0,1,1,0,0,0,0,3495,2
2385,1,0,1,1,333,3,258,1,3488,2
2386,1,0,1,1,17259,4,0,0,3482,2
2387,1,0,2,1,11039,18,0,0,3488,0
2388,1,0,3,1,24430,5,0,0,3483,0
2389,1,0,1,1,1000,1,0,0,3460,2
2390,1,0,2,1,10350,18,0,0,3468,0
2391,1,0,1,1,2585,5,0,0,3463,2
2392,1,0,4,1,41345,18,0,0,3454,0
2393,1,0,1,1,100,1,0,0,3455,2
2394,1,0,3,1,18745,13,0,0,3454,0
2395,1,0,1,1,3005,11,0,0,3454,2
2396,1,0,1,1,520,3,0,0,3445,2
2397,1,0,1,1,4977,6,1977,4,3447,2
2398,1,0,2,1,12798,18,195,1,3432,0
2399,1,957,2,1,6883,13,0,0,3440,0
2400,1,0,1,1,0,0,0,0,3510,2
2401,1,0,3,1,26674,23,2300,7,3421,0
2402,1,0,4,1,48658,14,0,0,3432,0
2403,1,0,3,1,21274,18,0,0,3419,0
2404,1,0,1,1,3625,7,0,0,3417,2
2405,1,0,1,1,626,1,0,0,3393,2
2406,1,0,1,1,2920,5,0,0,3405,2
2407,1,0,1,1,1375,4,0,0,3104,2
2408,1,0,1,1,6321,8,175,1,3399,2
2409,1,0,3,1,23159,14,0,0,3397,0
2410,1,0,3,1,26962,18,0,0,3404,0
2411,1,0,4,1,40755,34,0,0,3398,0
2412,1,0,3,1,26480,17,1000,2,3396,0
2413,1,4704,5,1,104159,33,4754,15,3396,0
2414,1,0,1,1,2375,5,0,0,3396,2
2415,1,0,1,1,4175,12,50,1,3384,2
2416,1,1000,3,1,28356,24,1100,3,3382,0
2417,1,0,4,1,42569,23,0,0,3336,0
2418,1,0,4,1,55338,20,0,0,3382,0
2419,1,0,1,1,3033,12,0,0,3370,2
2420,1,0,5,1,66292,14,200,2,3372,0
2421,2,0,1,1,8275,11,0,0,3356,2
2422,1,0,4,1,42007,23,0,0,3369,0
2423,1,0,3,1,18971,12,0,0,3362,0
2424,1,0,1,1,0,0,0,0,3349,2
2425,1,0,3,1,18032,17,150,1,3344,0
2426,1,0,1,1,8500,4,0,0,3342,2
2427,1,0,1,1,2236,2,0,0,3343,2
2428,1,0,3,1,45907,22,500,1,3347,0
2429,1,0,1,1,247,3,0,0,3342,2
2430,1,0,1,1,0,0,0,0,3336,2
2431,1,0,1,1,1000,1,0,0,2913,2
2432,1,0,1,1,1500,5,0,0,3281,2
2433,1,0,1,1,4960,14,100,1,3299,2
2434,1,0,4,1,30368,19,0,0,3392,0
2435,1,0,4,1,41685,21,0,0,3306,0
2436,1,7558,3,1,12398,15,0,0,3299,0
2437,1,0,4,1,36608,28,1020,3,3312,0
2438,1,0,1,1,2030,8,0,0,3306,2
2439,1,0,1,1,100,1,100,1,3278,2
2440,1,0,3,1,22089,19,0,0,3257,0
2441,1,0,4,1,25936,15,500,1,3281,0
2442,1,0,2,1,6795,13,0,0,3279,0
2443,1,0,5,1,66859,21,200,1,3285,0
2444,1,0,1,1,2875,16,0,0,3264,2
2445,1,0,4,1,46521,11,0,0,3259,0
2446,1,0,4,1,33424,30,0,0,3263,0
2447,1,0,1,1,0,0,0,0,3258,2
2448,1,0,4,1,64109,45,4822,9,3266,0
2449,1,0,1,1,8639,10,8389,9,3259,2
2450,1,0,1,1,0,0,0,0,3245,2
2451,1,0,1,1,3189,6,0,0,3257,2
2452,1,0,5,1,87549,20,0,0,3252,0
2453,1,0,1,1,0,0,0,0,3237,2
2454,1,0,4,1,36666,20,0,0,3239,0
2455,1,0,4,1,45265,16,0,0,3235,0
2456,1,0,5,1,61276,24,1600,4,3225,0
2457,1,0,1,1,0,0,0,0,3244,2
2458,1,0,1,1,2500,1,0,0,3217,2
2459,1,0,1,1,2585,14,0,0,3222,2
2460,1,0,1,1,0,0,0,0,3216,2
2461,1,0,5,1,58457,14,0,0,3217,0
2462,1,0,4,1,45996,22,0,0,3204,0
2463,1,0,3,1,19507,17,0,0,3202,0
2464,1,0,3,1,10728,13,0,0,3197,0
2465,1,0,4,1,34682,23,0,0,3188,0
2466,1,0,1,1,500,1,500,1,3190,2
2467,1,0,1,1,11050,3,50,1,3182,2
2468,1,0,1,1,1385,4,0,0,3187,2
2469,1,0,1,1,10953,50,0,0,3169,2
2470,1,0,3,1,11845,11,0,0,3182,0
2471,1,0,2,1,9944,16,0,0,3182,0
2472,1,2562,4,1,58008,19,650,2,3173,0
2473,1,4727,5,1,75019,21,300,2,3166,0
2474,1,0,3,1,38956,44,0,0,3158,0
2475,1,0,4,1,40051,21,0,0,3166,0
2476,1,0,3,1,16336,13,0,0,3145,0
2477,1,0,3,1,13692,18,0,0,3151,0
2478,1,0,1,1,0,0,0,0,3147,2
2479,1,0,3,1,19791,16,0,0,3152,0
2480,1,0,3,1,14787,13,0,0,3137,0
2481,1,0,3,1,24656,13,0,0,3141,0
2482,1,0,4,1,30532,13,0,0,3131,0
2483,1,0,1,1,250,1,250,1,3099,2
2484,1,0,1,1,8035,29,0,0,3120,2
2485,1,0,1,1,3250,16,0,0,3176,2
2486,1,0,1,1,4741,14,1816,1,3113,2
2487,1,0,3,1,22824,19,767,2,3119,0
2488,1,0,1,1,50,1,50,1,3085,2
2489,1,0,5,1,98119,23,0,0,3082,0
2490,1,0,3,1,19016,13,0,0,3089,0
2491,1,0,1,1,1000,1,0,0,3091,2
2492,1,0,1,1,3170,5,500,1,3083,2
2493,1,0,3,1,34630,16,0,0,3115,0
2494,1,0,3,1,19464,13,0,0,3088,0
2495,1,0,1,1,0,0,0,0,3077,2
2496,1,0,1,1,0,0,0,0,3069,2
2497,1,0,1,1,0,0,0,0,3062,2
2498,1,0,1,1,255,1,255,1,3064,2
2499,1,0,1,1,90,3,0,0,3060,2
2500,1,0,5,1,57130,15,0,0,3069,0
2501,1,5368,1,1,7373,10,4373,8,3057,2
2502,1,0,1,1,1972,3,0,0,3027,2
2503,1,0,3,1,20991,16,0,0,3053,0
2504,1,0,1,1,8000,4,0,0,3049,2
2505,1,0,3,1,21136,13,0,0,3052,0
2506,1,0,4,1,25675,14,500,1,3040,0
2507,1,0,1,1,7600,34,100,1,3011,2
2508,1,0,2,1,6503,16,0,0,2999,0
2509,1,0,3,1,13959,16,0,0,3030,0
2510,1,0,1,1,2845,5,150,1,3028,2
2511,1,0,1,1,7147,32,0,0,3027,2
2512,1,0,1,1,1700,3,200,2,3000,2
2513,1,0,4,1,33678,29,0,0,3026,0
2514,1,0,3,1,14967,10,0,0,3022,0
2515,1,0,1,1,0,0,0,0,3008,2
2516,1,0,1,1,850,3,350,2,3006,2
2517,1,0,1,1,0,0,0,0,2998,2
2518,1,0,1,1,4545,4,0,0,2992,2
2519,1,0,4,1,44627,29,50,1,2993,0
2520,1,0,2,1,6789,12,0,0,2921,0
2521,1,0,1,1,2548,16,100,2,2973,2
2522,1,0,4,1,35511,31,1800,16,2927,0
2523,1,0,1,1,1500,3,1500,3,2977,2
2524,1,0,1,1,305,2,0,0,2985,2
2525,1,0,4,1,48989,28,0,0,2973,0
2526,1,0,4,1,37408,19,0,0,2962,0
2527,1,0,1,1,21292,10,0,0,2949,2
2528,1,0,1,1,2607,4,0,0,3038,2
2529,1,0,1,1,1000,1,0,0,2951,2
2530,1,0,1,1,4100,12,0,0,2951,2
2531,1,0,4,1,48287,18,0,0,2958,0
2532,1,0,2,1,10513,12,0,0,2945,0
2533,1,0,3,1,25675,18,0,0,2950,0
2534,1,0,2,1,12845,25,0,0,2927,0
2535,1,0,4,1,30808,18,0,0,2927,0
2536,1,0,1,1,3750,6,0,0,2934,2
2537,1,0,1,1,0,0,0,0,2922,2
2538,1,0,1,1,15816,6,0,0,2908,2
2539,1,0,4,1,47223,21,450,1,2921,0
2540,1,0,1,1,2000,9,0,0,2888,2
2541,1,0,1,1,13668,15,1300,11,2896,2
2542,1,0,1,1,0,0,0,0,2901,2
2543,1,0,5,1,61165,14,0,0,2882,0
2544,1,0,1,1,5000,1,0,0,2893,2
2545,1,0,3,1,20636,15,0,0,2878,0
2546,1,0,1,1,230,3,0,0,2882,2
2547,1,0,2,1,5312,5,0,0,2886,0
2548,1,0,4,1,45861,13,0,0,2867,0
2549,1,0,5,1,118013,26,1100,4,2972,0
2550,1,0,1,1,185,2,0,0,2854,2
2551,1,1754,2,1,7072,16,350,1,2867,0
2552,1,0,3,1,24808,13,0,0,2838,0
2553,1,0,3,1,11270,12,0,0,2859,0
2554,1,0,3,1,17579,15,0,0,2858,0
2555,1,0,1,1,500,1,0,0,3217,2
2556,1,0,1,1,2000,9,0,0,2847,2
2557,2,0,1,1,7734,6,0,0,2840,2
2558,1,0,1,1,0,0,0,0,2840,2
2559,1,5368,4,1,34178,14,200,1,2962,0
2560,1,0,1,1,2250,3,0,0,2845,2
2561,1,0,4,1,39897,14,0,0,2826,0
2562,1,0,3,1,16332,12,0,0,2830,0
2563,1,0,1,1,3215,6,0,0,2830,2
2564,1,0,1,1,15700,8,200,1,2819,2
2565,1,0,3,1,17388,12,0,0,2826,0
2566,1,0,1,1,0,0,0,0,2822,2
2567,1,0,2,1,7719,18,0,0,2805,0
2568,1,0,1,1,6090,8,1100,1,2804,2
2569,1,0,1,1,2900,7,1700,5,2802,2
2570,1,0,1,1,0,0,0,0,2808,2
2571,1,0,2,1,11073,5,0,0,2805,0
2572,1,0,3,1,12978,14,150,2,2780,0
2573,1,0,1,1,26700,10,1200,7,2791,2
2574,1,0,1,1,500,1,0,0,2780,2
2575,1,0,1,1,350,3,0,0,2782,2
2576,1,0,1,1,5000,1,0,0,2774,2
2577,1,0,1,1,0,0,0,0,2770,2
2578,1,0,1,1,150,1,150,1,2773,2
2579,1,0,4,1,36866,20,0,0,2774,0
2580,1,0,2,1,6293,9,0,0,2770,0
2581,1,651,1,1,11400,6,1000,4,2742,2
2582,1,0,1,1,790,3,0,0,2766,2
2583,1,0,3,1,15738,15,0,0,2768,0
2584,1,0,1,1,17500,2,0,0,2755,2
2585,1,0,1,1,25236,9,736,3,2741,2
2586,1,0,1,1,2835,3,0,0,2748,2
2587,1,0,1,1,2125,10,0,0,2740,2
2588,1,0,3,1,27894,17,0,0,2741,0
2589,1,0,4,1,33324,19,1500,3,2727,0
2590,1,0,1,1,0,0,0,0,2731,2
2591,1,0,3,1,23256,30,0,0,2675,0
2592,1,0,1,1,7625,23,250,1,2712,2
2593,1,0,3,1,14152,18,350,2,2727,0
2594,1,0,4,1,53001,23,400,3,2720,0
2595,1,0,3,1,19057,16,0,0,2712,0
2596,1,0,1,1,1754,8,0,0,2717,2
2597,1,0,1,1,2790,6,0,0,2712,2
2598,1,0,1,1,5103,2,0,0,2697,2
2599,1,0,1,1,990,4,500,1,2697,2
2600,1,0,1,1,10220,17,0,0,2699,2
2601,1,0,1,1,3170,5,0,0,2705,2
2602,1,0,2,1,23705,6,0,0,2691,0
2603,1,0,2,1,16921,18,500,1,2692,0
2604,1,0,5,1,62224,15,607,1,2697,0
2605,1,10074,1,1,3250,19,0,0,2669,2
2606,1,0,2,1,10986,12,0,0,2531,0
2607,1,0,1,1,1747,12,0,0,2718,2
2608,1,0,4,1,54625,35,2850,7,2676,0
2609,1,0,1,1,3577,13,0,0,2657,2
2610,1,0,1,1,2000,1,0,0,2665,2
2611,1,2900,1,1,4875,10,500,1,2669,2
2612,1,0,4,1,51580,20,100,1,2669,0
2613,1,0,1,1,1900,5,500,1,2658,2
2614,1,0,3,1,17683,14,0,0,2661,0
2615,1,2586,5,1,63827,22,500,1,2654,0
2616,1,0,1,1,0,0,0,0,2657,2
2617,1,0,2,1,6252,13,0,0,2650,0
2618,1,0,1,1,335,3,0,0,2633,2
2619,1,0,1,1,475,3,0,0,2643,2
2620,1,0,1,1,8114,16,2004,10,2637,2
2621,1,0,2,1,30208,14,0,0,2629,0
2622,1,0,1,1,0,0,0,0,2635,2
2623,1,0,3,1,13619,16,0,0,2633,0
2624,1,0,1,1,0,0,0,0,2623,2
2625,1,0,1,1,2500,1,0,0,2619,2
2626,1,0,1,1,500,1,0,0,2749,2
2627,1,0,1,1,2644,6,0,0,2628,2
2628,1,0,1,1,3344,16,0,0,2609,2
2629,1,0,1,1,3406,5,500,1,2620,2
2630,1,0,1,1,50,1,50,1,2607,2
2631,1,0,1,1,3388,14,0,0,2592,2
2632,1,0,2,1,5580,10,0,0,2600,0
2633,1,0,1,1,1220,6,200,2,2578,2
2634,1,0,1,1,0,0,0,0,2585,2
2635,1,0,1,1,9000,1,0,0,2581,2
2636,1,733,1,1,130,3,0,0,2580,2
2637,1,1692,1,1,3500,4,500,1,2560,2
2638,1,0,5,1,64949,13,0,0,2580,0
2639,1,0,4,1,42410,27,0,0,2567,0
2640,1,0,1,1,0,0,0,0,2566,2
2641,1,0,3,1,27102,9,0,0,2563,0
2642,1,0,3,1,17760,20,750,2,2559,0
2643,1,0,1,1,400,3,300,2,2553,2
2644,1,0,3,1,13952,14,0,0,2544,0
2645,1,0,4,1,25706,14,0,0,2558,0
2646,1,0,2,1,13681,18,0,0,2552,0
2647,1,0,4,1,41315,16,550,1,2539,0
2648,1,0,1,1,1854,12,0,0,2550,2
2649,1,0,1,1,140,2,0,0,2525,2
2650,1,0,1,1,1000,2,1000,2,2535,2
2651,1,0,4,1,44191,22,500,1,2539,0
2652,1,0,3,1,35304,15,500,1,2523,0
2653,1,0,3,1,16876,22,0,0,2528,0
2654,1,0,1,1,3750,16,0,0,2522,2
2655,1,0,1,1,1130,3,0,0,2518,2
2656,1,2600,1,1,14350,28,10850,26,2511,2
2657,1,0,4,1,37682,21,2000,4,2509,0
2658,1,0,1,1,2528,6,2528,6,2490,2
2659,1,0,1,1,2210,7,0,0,2497,2
2660,1,0,1,1,4500,22,0,0,2569,2
2661,1,0,1,1,17131,5,0,0,2496,2
2662,1,0,2,1,13338,12,0,0,2502,0
2663,1,0,2,1,6317,5,0,0,2488,0
2664,1,0,3,1,24295,14,0,0,2500,0
2665,1,0,5,1,55027,22,0,0,2412,0
2666,1,0,1,1,1450,3,150,1,2455,2
2667,1,0,3,1,13993,20,0,0,2493,0
2668,1,0,2,1,6208,14,0,0,2483,0
2669,1,0,1,1,1875,8,0,0,2483,2
2670,1,0,4,1,44783,14,0,0,2426,0
2671,1,0,1,1,5075,14,350,1,2479,2
2672,1,1526,1,1,14941,20,2963,16,2468,2
2673,1,3508,1,1,19314,17,3100,7,2460,2
2674,2,0,4,1,57404,14,0,0,2440,0
2675,1,0,1,1,5375,21,0,0,2459,2
2676,1,0,1,1,4478,16,3504,12,2465,2
2677,1,0,3,1,20310,12,150,1,2462,0
2678,1,0,1,1,0,0,0,0,2451,2
2679,1,0,1,1,0,0,0,0,2448,2
2680,1,0,1,1,0,0,0,0,2451,2
2681,1,0,1,1,1375,4,0,0,2444,2
2682,1,0,1,1,3679,4,0,0,2447,2
2683,1,0,3,1,12515,13,0,0,2438,0
2684,1,0,3,1,16726,14,0,0,2427,0
2685,1,0,4,1,36986,14,0,0,2438,0
2686,1,0,2,1,5964,13,0,0,2432,0
2687,1,0,2,1,9463,16,0,0,2430,0
2688,1,0,1,1,0,0,0,0,2418,2
2689,1,0,3,1,14714,17,0,0,2404,0
2690,1,0,3,1,23503,13,0,0,2422,0
2691,1,0,2,1,9075,11,1050,3,2412,0
2692,1,0,1,1,500,4,0,0,2406,2
2693,1,0,5,1,56780,18,0,0,2405,0
2694,1,0,1,1,495,3,0,0,2565,2
2695,1,0,1,1,0,0,0,0,2399,2
2696,1,0,1,1,31000,37,12000,24,2395,2
2697,1,0,3,1,12483,13,0,0,2377,0
2698,1,0,1,1,4300,8,2800,7,2364,2
2699,1,0,2,1,10046,15,1500,3,2356,0
2700,1,0,2,1,9744,14,0,0,2364,0
2701,1,0,3,1,19665,21,0,0,2368,0
2702,1,0,1,1,445,3,0,0,2367,2
2703,1,0,1,1,320,2,0,0,2362,2
2704,1,0,1,1,2745,14,500,1,2362,2
2705,1,0,1,1,3700,4,100,1,2348,2
2706,1,0,1,1,700,3,200,2,2343,2
2707,1,0,1,1,0,0,0,0,2355,2
2708,1,0,1,1,2125,9,0,0,2312,2
2709,1,1000,4,1,72318,46,9729,29,2329,0
2710,1,0,1,1,1729,5,0,0,2298,2
2711,1,0,4,1,30752,21,0,0,2333,0
2712,1,0,1,1,781,6,250,1,2320,2
2713,1,0,1,1,800,4,700,3,2327,2
2714,1,0,1,1,1660,5,100,1,2339,2
2715,1,0,5,1,73665,39,2200,5,2327,0
2716,1,0,1,1,1726,13,0,0,2335,2
2717,1,0,3,1,20291,14,0,0,2311,0
2718,1,0,1,1,10722,4,0,0,2315,2
2719,1,0,1,1,1000,1,0,0,2319,2
2720,1,0,1,1,27460,12,0,0,2326,2
2721,1,0,1,1,3517,4,0,0,2315,2
2722,1,0,2,1,11238,12,0,0,2294,0
2723,1,0,3,1,16617,17,0,0,2307,0
2724,1,0,1,1,1000,1,0,0,2298,2
2725,1,0,3,1,25053,22,0,0,2304,0
2726,1,0,1,1,9094,26,0,0,2287,2
2727,1,0,3,1,24779,15,1000,2,2297,0
2728,1,0,4,1,52700,21,0,0,2301,0
2729,1,0,4,1,44283,17,100,1,2297,0
2730,1,629,4,1,34007,16,0,0,2283,0
2731,1,0,5,1,57382,15,0,0,2277,0
2732,1,0,1,1,6500,10,4000,8,2237,2
2733,1,0,1,1,0,0,0,0,2277,2
2734,1,0,1,1,0,0,0,0,2272,2
2735,1,0,1,1,3675,8,0,0,2272,2
2736,1,0,3,1,24928,13,0,0,2259,0
2737,1,0,3,1,18156,20,0,0,2272,0
2738,1,0,1,1,10597,17,0,0,2264,2
2739,1,0,3,1,22666,17,0,0,2266,0
2740,1,0,4,1,50272,39,0,0,2264,0
2741,2,0,1,1,7889,14,0,0,2256,2
2742,1,0,3,1,18303,15,150,1,2248,0
2743,1,0,4,1,40397,16,0,0,2243,0
2744,1,0,1,1,0,0,0,0,2238,2
2745,1,0,1,1,2000,9,0,0,2242,2
2746,1,0,1,1,0,0,0,0,2272,2
2747,1,0,1,1,9198,12,6195,8,2231,2
2748,1,0,1,1,18678,9,0,0,2230,2
2749,1,0,1,1,420,4,0,0,2228,2
2750,1,0,3,1,14086,15,0,0,2223,0
2751,1,0,1,1,9030,19,9000,18,2217,2
2752,1,0,3,1,43071,12,0,0,2214,0
2753,1,0,3,1,23068,20,0,0,2222,0
2754,1,0,1,1,700,3,200,2,2210,2
2755,1,0,1,1,220,1,0,0,2196,2
2756,1,0,1,1,952,4,0,0,2195,2
2757,1,0,3,1,22598,14,500,1,2247,0
2758,1,0,1,1,3150,4,550,2,2194,2
2759,1,0,1,1,3993,12,0,0,2202,2
2760,1,0,1,1,5780,16,300,3,2192,2
2761,1,0,4,1,29782,11,0,0,2182,0
2762,1,1651,1,1,2475,13,0,0,2182,2
2763,1,1674,1,1,1600,3,500,1,2174,2
2764,1,0,1,1,23392,39,2287,5,2173,2
2765,1,0,3,1,17868,15,0,0,2188,0
2766,1,0,4,1,41704,19,0,0,2186,0
2767,1,0,3,1,18012,19,50,1,2178,0
2768,1,0,1,1,3422,10,0,0,2179,2
2769,1,0,1,1,400,3,0,0,2161,2
2770,1,0,1,1,0,0,0,0,2167,2
2771,1,0,4,1,33836,13,0,0,2167,0
2772,1,0,1,1,15000,4,0,0,2152,2
2773,1,0,2,1,9113,11,0,0,2145,0
2774,1,0,3,1,24279,13,0,0,2161,0
2775,1,0,4,1,52429,49,4550,24,2184,0
2776,1,0,1,1,500,1,0,0,2147,2
2777,1,0,3,1,26682,4,0,0,2131,0
2778,1,0,1,1,6147,13,0,0,2138,2
2779,1,0,3,1,14159,11,0,0,2138,0
2780,1,0,4,1,41048,12,0,0,2139,0
2781,1,0,1,1,0,0,0,0,2126,2
2782,1,0,1,1,2500,13,0,0,2119,2
2783,1,0,3,1,34495,28,450,2,2142,0
2784,1,0,3,1,18992,14,0,0,2129,0
2785,1,0,3,1,13421,12,400,1,2104,0
2786,1,0,1,1,0,0,0,0,2115,2
2787,1,0,1,1,150,3,0,0,2115,2
2788,1,0,1,1,2650,3,650,2,2108,2
2789,1,0,1,1,18248,39,4723,31,2108,2
2790,1,0,1,1,0,0,0,0,2108,2
2791,1,0,3,1,27904,14,0,0,2102,0
2792,1,0,3,1,12463,18,0,0,2098,0
2793,1,2433,1,1,0,0,0,0,2094,2
2794,1,0,3,1,11512,16,0,0,2084,0
2795,1,0,2,1,7011,15,0,0,2082,0
2796,1,0,1,1,1600,4,600,3,2091,2
2797,1,0,3,1,22571,16,200,1,2082,0
2798,1,0,1,1,0,0,0,0,2084,2
2799,1,0,1,1,645,4,450,1,2073,2
2800,1,0,1,1,0,0,0,0,2074,2
2801,1,0,1,1,1250,3,0,0,2074,2
2802,1,0,4,1,69237,37,4050,9,2068,0
2803,1,0,1,1,4000,2,0,0,2073,2
2804,1,0,2,1,17332,8,0,0,2076,0
2805,1,0,1,1,2750,15,0,0,2063,2
2806,1,0,4,1,35151,22,200,1,2066,0
2807,1,0,1,1,500,1,0,0,2059,2
2808,1,0,3,1,18405,12,0,0,2066,0
2809,1,0,1,1,2773,10,0,0,2054,2
2810,1,0,3,1,11595,15,0,0,2060,0
2811,1,0,1,1,4985,20,100,1,2041,2
2812,1,0,1,1,0,0,0,0,2035,2
2813,1,0,2,1,6485,18,900,5,2042,0
2814,1,0,1,1,0,0,0,0,2040,2
2815,1,0,4,1,39810,27,0,0,2042,0
2816,1,0,3,1,11556,13,0,0,2035,0
2817,1,0,1,1,5598,8,2500,5,2026,2
2818,1,0,1,1,0,0,0,0,2031,2
