,Bonus_trans,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles
3009,17,72131,0,2,1,1,7681
3010,14,24406,0,1,1,1,5005
3011,14,63193,0,3,1,1,20372
3012,0,23179,0,1,1,1,0
3013,2,14710,0,1,1,1,3500
3014,41,74073,0,4,1,1,45526
3015,25,43348,0,4,1,1,68846
3016,17,97424,0,5,1,1,63796
3017,5,20603,0,1,1,1,115
3018,8,92097,2194,1,1,1,20450
3019,2,31520,0,1,1,1,130
3020,15,29350,0,4,1,1,27703
3021,21,20537,0,3,1,1,44791
3022,11,17376,0,1,1,1,4920
3023,8,24563,0,1,1,1,5718
3024,15,52562,0,3,1,1,23773
3025,0,48224,0,1,1,1,0
3026,0,13271,0,1,1,1,0
3027,5,129919,719,1,1,1,7150
3028,13,17893,0,2,1,1,9623
3029,4,52693,0,1,1,1,947
3030,15,50895,0,4,1,1,29618
3031,17,36459,0,1,1,1,7573
3032,21,68532,0,5,1,1,68704
3033,5,34862,0,1,1,1,2725
3034,3,20391,0,1,1,1,90
3035,4,178010,0,1,1,1,5500
3036,14,20773,0,3,1,1,13619
3037,17,264735,0,2,1,1,6980
3038,11,45883,2611,1,1,1,5647
3039,1,36978,0,1,1,1,100
3040,9,449205,1121,1,1,1,4750
3041,0,45005,0,1,1,1,0
3042,16,45533,0,5,1,1,56208
3043,14,26513,0,1,1,1,7670
3044,1,20417,0,1,1,1,5000
3045,0,7490,0,1,1,1,0
3046,4,14394,0,1,1,1,935
3047,3,103888,0,1,1,1,4379
3048,17,61191,0,2,1,1,8502
3049,16,7329,0,2,1,1,10639
3050,0,12688,0,1,1,1,0
3051,13,106921,0,4,1,1,26666
3052,3,31668,2576,1,1,1,1800
3053,14,34996,0,2,1,1,6313
3054,3,23099,0,1,1,1,300
3055,16,109133,0,3,1,1,21378
3056,7,103586,0,1,1,1,4000
3057,17,45575,0,3,1,1,23223
3058,17,76430,0,3,1,1,13653
3059,0,18059,0,1,1,1,0
3060,3,188759,0,1,1,1,3082
3061,16,36953,0,3,1,1,25598
3062,15,27155,0,4,1,1,47252
3063,29,89112,4670,2,1,1,28670
3064,3,72768,0,1,1,1,290
3065,0,23178,0,1,1,1,0
3066,0,25676,0,1,1,1,0
3067,13,63190,0,3,1,1,18950
3068,3,1666,0,1,1,1,980
3069,16,105544,0,4,1,1,31001
3070,20,206287,1761,2,1,1,11294
3071,13,40255,0,1,1,1,2975
3072,0,5317,0,1,1,1,0
3073,17,7606,0,4,1,1,29307
3074,3,43255,0,1,1,1,2691
3075,3,22414,0,1,1,1,1094
3076,19,92225,0,4,1,1,48276
3077,14,127199,0,1,1,1,2563
3078,7,12176,0,1,1,1,875
3079,23,142929,0,4,1,1,40826
3080,11,28670,0,2,1,1,11727
3081,3,82122,0,1,1,1,700
3082,27,54637,0,1,1,1,21181
3083,9,6181,0,1,1,1,2000
3084,10,25485,0,1,1,1,9655
3085,0,16136,0,1,1,1,0
3086,13,128213,0,2,1,1,7956
3087,6,92492,0,1,1,1,11029
3088,16,85412,0,3,1,1,25102
3089,7,46003,0,1,1,1,1340
3090,3,95982,0,1,1,1,3630
3091,0,20529,0,1,1,1,0
3092,19,28254,0,3,1,1,17117
3093,15,26101,0,1,1,1,3900
3094,16,50939,0,3,1,1,16453
3095,1,35039,0,1,1,1,174
3096,36,175501,1000,3,1,1,34318
3097,2,1439,0,1,1,1,80
3098,23,214674,0,1,1,1,25688
3099,2,38429,0,1,1,1,1004
3100,7,22865,0,1,1,1,1750
3101,15,23033,0,2,1,1,7910
3102,3,103172,0,1,1,1,3125
3103,18,23448,0,4,1,1,36941
3104,18,115161,0,1,1,1,9050
3105,32,58382,0,1,1,1,11327
3106,27,156766,0,3,1,1,23375
3107,5,34137,0,1,1,1,335
3108,10,17219,0,1,1,1,6167
3109,1,43823,0,1,1,1,500
3110,11,63364,0,3,1,1,15415
3111,12,18497,0,3,1,1,14138
3112,8,23173,0,2,1,1,7843
3113,24,51367,0,4,1,1,40004
3114,17,34894,0,3,1,1,13955
3115,3,7422,0,1,1,1,2229
3116,6,16090,0,1,1,1,850
3117,0,2784,0,1,1,1,0
3118,15,54177,0,3,1,1,45403
3119,7,29326,0,2,1,1,23061
3120,0,26164,2556,1,1,1,0
3121,12,29518,0,1,1,1,2702
3122,1,29754,6396,1,1,1,500
3123,0,8000,0,1,1,1,0
3124,3,69788,0,1,1,1,1500
3125,17,38042,0,1,1,1,7658
3126,3,23894,0,1,1,1,6000
3127,13,110628,0,5,1,1,63759
3128,1,10839,0,1,1,1,190
3129,13,47513,0,3,1,1,19904
3130,0,16321,0,1,1,1,0
3131,0,37550,0,1,1,1,0
3132,12,37936,0,2,1,1,6211
3133,18,38061,0,3,1,1,34227
3134,3,25934,0,1,1,1,370
3135,10,54942,0,1,1,1,4200
3136,25,139423,0,4,1,1,54152
3137,32,298505,0,5,1,1,130647
3138,5,98753,0,1,1,1,1475
3139,3,25157,0,1,1,1,830
3140,3,24134,0,1,1,1,1250
3141,8,6628,0,1,1,1,2125
3142,0,14504,0,1,1,1,0
3143,19,36665,0,1,1,1,3250
3144,3,17481,0,1,1,1,1396
3145,0,33111,0,1,1,1,0
3146,18,89237,0,4,1,2,37668
3147,22,93028,0,4,1,1,40887
3148,13,89094,0,5,1,1,55865
3149,13,11109,0,5,1,1,53627
3150,0,14957,0,1,1,1,0
3151,8,17823,0,1,1,1,15323
3152,0,8485,0,1,1,1,0
3153,14,56756,0,3,1,1,10851
3154,16,99196,0,4,1,1,28334
3155,10,21736,0,1,2,1,6672
3156,11,11324,0,3,1,1,11082
3157,6,60109,0,1,1,1,2300
3158,10,129887,0,1,1,1,26810
3159,2,18150,0,1,1,1,240
3160,19,57432,0,2,1,1,13422
3161,14,32659,0,1,1,1,3614
3162,4,103203,0,1,1,1,3200
3163,0,27122,0,1,1,1,0
3164,4,40252,0,1,1,1,1375
3165,25,194816,0,1,1,1,20822
3166,0,65460,0,1,1,1,0
3167,0,17863,0,1,1,1,0
3168,18,28443,0,4,1,1,53065
3169,12,15655,0,1,1,1,2807
3170,3,38307,0,1,1,1,1500
3171,14,15135,0,3,1,1,13357
3172,36,73601,0,2,1,1,12902
3173,21,31489,0,3,1,1,21950
3174,3,48852,0,1,1,1,1058
3175,3,188883,0,1,1,1,5500
3176,0,37212,0,1,1,1,0
3177,3,43285,0,1,1,1,745
3178,0,10758,0,1,1,1,0
3179,7,40926,0,1,1,1,1725
3180,15,10915,0,1,1,1,5455
3181,7,38580,0,1,1,1,4337
3182,11,26650,0,1,1,1,4652
3183,8,25268,888,1,1,1,4566
3184,1,9338,0,1,1,1,200
3185,27,67070,0,4,1,1,34600
3186,2,19382,0,1,1,1,195
3187,0,25205,0,1,1,1,0
3188,5,9634,0,1,1,1,9634
3189,3,18954,0,1,1,1,550
3190,14,41279,0,2,1,1,8682
3191,14,56624,0,1,2,1,12311
3192,2,11021,0,1,1,1,115
3193,8,4096,0,1,1,1,3802
3194,16,5199,0,3,1,1,28100
3195,15,41072,0,1,1,1,3751
3196,6,83623,0,1,1,1,2692
3197,1,15920,0,1,1,1,2500
3198,12,50674,0,2,1,1,22073
3199,17,55461,0,4,1,1,31658
3200,19,93264,0,1,1,1,3250
3201,17,115154,0,3,1,1,13466
3202,3,24920,0,1,1,1,375
3203,13,64924,0,1,3,1,14971
3204,5,25210,0,1,1,1,14500
3205,0,41247,0,1,1,1,0
3206,7,5929,0,1,1,1,168
3207,8,14457,2288,1,1,1,1875
3208,3,29067,0,1,1,1,485
3209,14,112164,0,3,1,1,16802
3210,6,44764,0,2,1,1,5539
3211,18,38997,0,1,1,1,5158
3212,7,115215,0,2,1,1,5824
3213,15,96714,0,3,1,1,17026
3214,14,32988,0,4,1,1,49484
3215,0,11552,0,1,1,1,0
3216,3,38739,0,1,1,1,3050
3217,14,142989,0,4,1,1,26210
3218,20,1724,0,3,1,1,27305
3219,24,56395,0,5,1,1,72905
3220,2,11845,0,1,1,1,625
3221,5,46378,4844,1,1,1,2358
3222,4,85071,0,1,1,1,6600
3223,11,53543,0,1,1,1,21183
3224,12,33834,0,1,1,1,3920
3225,6,36839,0,1,1,1,4436
3226,14,42042,0,2,1,1,9846
3227,0,72027,0,1,1,1,0
3228,4,2692,0,1,1,1,800
3229,0,17818,0,1,1,1,0
3230,12,70927,0,1,1,1,12011
3231,3,57622,0,1,1,1,1250
3232,0,323,0,1,1,1,0
3233,0,33530,0,1,1,1,0
3234,5,16452,0,1,1,1,9181
3235,58,287033,0,1,1,1,26161
3236,19,55487,0,3,1,1,23123
3237,12,14648,0,3,1,1,21157
3238,3,10621,0,1,1,1,90
3239,7,23224,0,1,1,1,1750
3240,1,17684,0,1,1,1,93
3241,6,2477,0,1,1,1,2319
3242,2,44668,0,1,1,1,872
3243,1,22461,0,1,1,1,150
3244,1,103200,0,1,1,1,500
3245,13,74007,0,2,1,1,9259
3246,0,22134,0,1,1,1,0
3247,18,242062,0,1,1,1,5125
3248,2,24683,0,1,1,1,600
3249,65,51680,0,4,1,1,54926
3250,15,8819,0,3,1,1,12472
3251,18,61545,0,3,1,1,18351
3252,7,124837,0,1,1,1,4400
3253,0,50848,0,1,1,1,0
3254,0,19661,0,1,1,1,0
3255,29,32156,0,2,1,1,23928
3256,5,123055,0,1,1,1,11564
3257,4,63331,0,1,1,1,4200
3258,11,9646,0,1,1,1,3445
3259,8,16569,0,1,1,1,3204
3260,30,194111,0,1,1,1,12350
3261,47,147128,0,5,1,1,59991
3262,6,59177,0,1,1,1,2300
3263,14,26693,0,3,1,1,22057
3264,1,2912,0,1,1,1,510
3265,1,13982,0,1,1,1,500
3266,21,14428,0,1,1,1,3475
3267,11,21740,0,1,1,1,5625
3268,5,8811,0,1,1,1,600
3269,14,48256,0,2,1,1,8942
3270,15,10994,0,3,1,1,10492
3271,0,27320,2788,1,1,1,0
3272,0,66614,0,1,1,1,0
3273,14,78105,0,2,1,1,49364
3274,1,120860,0,1,1,1,2000
3275,13,77382,0,1,1,1,4950
3276,0,19290,0,1,1,1,0
3277,0,50987,0,1,1,1,0
3278,22,101290,0,4,1,1,33876
3279,1,17377,2178,1,1,1,500
3280,1,11711,0,1,1,1,500
3281,3,28712,0,1,1,1,1500
3282,24,110839,0,1,1,1,17550
3283,10,65633,0,1,1,1,3100
3284,10,69106,0,1,1,1,17832
3285,0,66009,0,1,1,1,0
3286,3,16843,0,1,1,1,780
3287,10,27071,0,1,1,1,2125
3288,3,25807,0,1,1,1,550
3289,3,132871,0,1,1,1,300
3290,9,24065,589,3,1,1,29586
3291,4,92533,0,1,1,1,2220
3292,2,14513,0,1,1,1,50
3293,15,162365,0,5,1,1,65029
3294,17,4834,0,2,1,1,13441
3295,9,21311,3418,1,1,1,2000
3296,0,49804,0,1,1,1,0
3297,5,135567,0,1,1,1,3650
3298,22,135374,0,3,1,1,23835
3299,0,140914,0,1,1,1,0
3300,0,6789,0,1,1,1,0
3301,0,61893,0,1,1,1,0
3302,13,83082,0,1,1,1,16207
3303,0,16962,0,1,1,1,0
3304,22,85955,0,4,1,1,34197
3305,12,22215,0,1,1,1,2375
3306,5,105898,0,1,1,1,4444
3307,14,66807,0,3,1,1,23456
3308,2,131366,0,1,1,1,1500
3309,3,31929,0,1,1,1,3500
3310,15,20540,0,1,1,1,5731
3311,18,48131,0,5,1,1,60090
3312,15,16346,0,1,1,1,5930
3313,3,15540,0,1,1,1,209
3314,14,17828,0,4,1,1,35099
3315,27,298927,0,5,1,1,69449
3316,6,66300,0,1,1,1,4750
3317,0,28446,0,1,1,1,0
3318,15,80906,0,3,1,1,23548
3319,9,12153,0,1,1,1,1050
3320,4,37569,0,1,1,1,3850
3321,11,98151,0,3,1,1,38812
3322,32,224852,0,1,1,1,7750
3323,15,19881,0,1,1,1,2472
3324,0,13490,0,1,1,1,0
3325,22,46672,500,3,1,1,22404
3326,17,119735,0,3,1,1,22432
3327,12,18317,0,1,1,1,2375
3328,0,26334,0,1,1,1,0
3329,27,143441,0,5,1,1,58475
3330,8,10697,0,1,1,1,1000
3331,16,14072,0,3,1,1,20700
3332,3,35661,7487,1,1,1,600
3333,6,54697,0,1,1,1,1625
3334,0,18359,0,1,1,1,0
3335,11,47764,0,2,1,1,23122
3336,13,51169,4903,3,1,1,13080
3337,6,32099,0,3,1,1,10534
3338,7,84148,0,1,1,5,84148
3339,1,45137,0,1,1,1,2000
3340,3,18179,0,1,1,1,5488
3341,18,39566,0,2,1,1,23755
3342,1,46809,0,1,1,1,125
3343,12,41628,0,3,1,1,16771
3344,3,20891,0,1,1,1,150
3345,3,36513,1692,1,1,1,825
3346,50,116923,0,5,1,1,70403
3347,5,7879,0,1,1,1,1815
3348,0,40091,0,1,1,1,0
3349,15,45842,0,1,1,1,8253
3350,0,500,0,1,1,1,0
3351,14,43595,0,1,1,1,4375
3352,32,29291,0,4,1,1,31357
3353,17,63392,0,3,1,1,20553
3354,11,19578,0,2,1,1,5208
3355,0,10926,0,1,1,1,0
3356,15,19839,0,4,1,1,36375
3357,14,64594,0,2,1,1,9295
3358,3,24580,0,1,1,1,255
3359,13,20318,0,1,2,1,6990
3360,10,24579,0,1,1,1,2100
3361,4,71713,0,1,1,1,2135
3362,26,73501,0,3,1,1,21014
3363,4,61479,0,1,1,1,6050
3364,8,21915,0,1,1,1,1875
3365,5,16465,0,1,1,1,16165
3366,49,61841,0,1,1,1,48700
3367,13,23197,0,1,3,1,10587
3368,0,26069,0,1,1,1,0
3369,15,5690,0,2,1,1,11612
3370,0,1000,0,1,1,1,0
3371,0,14052,0,1,1,1,0
3372,0,2143,0,1,1,1,0
3373,0,18239,0,1,1,1,0
3374,0,4892,0,1,1,1,0
3375,13,34412,0,3,1,1,14734
3376,12,34535,0,1,1,1,2719
3377,3,23720,0,1,1,1,4000
3378,0,11816,0,1,1,1,0
3379,14,11218,0,1,1,1,3850
3380,3,12568,0,1,1,1,350
3381,3,13188,0,1,1,1,1500
3382,11,39983,0,3,1,1,39983
3383,15,28526,0,1,1,1,4167
3384,17,68359,0,3,1,1,15803
3385,1,22048,0,1,1,1,100
3386,8,1866,0,1,1,1,1128
3387,12,40408,0,2,1,1,9612
3388,13,20642,0,1,1,1,4977
3389,6,66574,0,1,1,1,2500
3390,11,18656,0,1,1,1,4752
3391,5,57374,1621,1,1,1,2100
3392,3,25898,0,1,1,1,7834
3393,16,42481,0,3,1,1,24617
3394,11,62492,0,1,1,1,3725
3395,0,4431,0,1,1,1,0
3396,9,25090,0,4,1,1,25860
3397,14,95728,2092,5,1,1,56111
3398,22,11631,0,1,1,1,3289
3399,22,54039,0,1,1,1,5250
3400,12,5625,0,1,1,1,2350
3401,8,22966,0,1,1,1,3950
3402,3,5544,0,1,1,1,350
3403,5,37171,0,1,1,1,3450
3404,8,40425,0,1,1,1,3300
3405,11,9805,0,1,1,1,4403
3406,3,29417,0,1,1,1,16011
3407,13,37093,0,1,1,1,4250
3408,26,21461,0,1,1,1,4010
3409,16,21950,0,1,1,1,5739
3410,3,14233,0,1,1,1,160
3411,13,105737,0,5,1,1,71728
3412,0,22551,0,1,1,1,0
3413,6,35474,0,1,1,1,15086
3414,1,21854,0,1,1,1,500
3415,8,50386,0,1,1,1,2750
3416,12,28502,0,1,1,1,2375
3417,28,238446,1082,4,1,1,37766
3418,20,20516,0,1,1,1,3500
3419,8,97391,0,1,1,1,26299
3420,5,29253,2305,1,1,1,7625
3421,6,139982,0,1,1,1,14500
3422,9,68192,0,1,1,1,1300
3423,13,21615,0,1,1,1,5043
3424,19,36829,0,4,1,1,42497
3425,15,152178,0,4,1,1,39760
3426,7,17397,0,1,1,1,1750
3427,6,45006,0,1,1,1,1400
3428,4,4289,0,1,1,1,2350
3429,43,133351,0,5,1,1,84215
3430,4,42093,0,1,1,1,1831
3431,14,74331,0,3,1,1,15779
3432,9,120462,3649,1,1,1,10500
3433,17,14243,0,1,1,1,6654
3434,11,6803,0,1,1,1,1644
3435,5,8885,0,1,1,1,1500
3436,12,38761,0,2,1,1,9015
3437,0,5500,0,1,1,1,0
3438,24,76660,0,3,1,1,38807
3439,9,30463,0,1,1,1,4619
3440,0,6914,0,1,1,1,0
3441,8,67495,0,2,1,1,8620
3442,4,15339,0,1,1,1,1375
3443,4,5745,0,1,1,1,400
3444,41,81155,0,4,1,1,49904
3445,15,45432,0,3,1,1,12833
3446,7,39386,0,1,1,1,18722
3447,20,69647,0,4,1,1,45175
3448,0,25849,0,1,1,1,0
3449,0,3625,0,1,1,1,0
3450,11,4057,0,1,1,1,23050
3451,8,30273,0,1,1,1,1720
3452,0,24750,0,1,1,1,0
3453,0,12471,0,1,1,1,0
3454,0,2000,0,1,1,1,0
3455,0,2827,0,1,1,1,0
3456,16,63121,0,3,1,1,16634
3457,10,19694,0,1,1,1,2125
3458,0,11571,0,1,1,1,0
3459,6,26933,0,1,1,1,750
3460,1,1456,0,1,1,1,500
3461,7,16188,0,1,1,1,3726
3462,17,12088,0,4,1,1,27292
3463,23,119214,0,1,1,1,19633
3464,5,66956,0,1,1,1,4520
3465,9,4360,0,1,1,1,2000
3466,0,7056,0,1,1,1,0
3467,1,32934,0,1,1,1,500
3468,3,6551,0,1,1,1,300
3469,3,24915,0,1,1,1,265
3470,12,10100,0,1,1,1,4400
3471,6,20691,0,1,1,1,16448
3472,1,11676,0,1,1,1,1000
3473,2,31504,0,1,1,1,7358
3474,4,12093,0,1,1,1,1605
3475,1,44353,0,1,1,1,2500
3476,3,35557,0,1,1,1,350
3477,3,38465,0,1,1,1,10550
3478,0,3258,0,1,1,1,0
3479,7,31224,1000,1,1,1,1150
3480,17,93191,0,1,1,1,10463
3481,0,20010,0,1,1,1,0
3482,18,37866,0,2,1,1,9200
3483,5,65664,0,2,1,1,11899
3484,4,59967,0,1,1,1,10000
3485,25,12134,899,4,1,1,57676
3486,13,19892,0,1,1,1,3505
3487,13,38292,0,1,2,1,12487
3488,16,68224,0,4,1,1,28916
3489,3,103645,7257,1,1,1,3450
3490,27,189077,3867,4,1,1,54353
3491,0,3246,0,1,1,1,0
3492,0,33323,0,1,1,1,0
3493,0,114719,0,1,1,1,0
3494,19,60319,0,3,1,1,22051
3495,0,25705,0,1,1,1,0
3496,13,52475,0,3,1,1,14447
3497,13,151265,0,5,1,1,61068
3498,1,960,0,1,1,1,6000
3499,0,17036,0,1,1,1,0
3500,8,34458,0,1,1,1,1883
3501,15,177785,0,5,1,1,77203
3502,4,13125,0,1,1,1,550
3503,1,14494,0,1,1,1,500
3504,0,13460,0,1,1,1,0
3505,3,9216,0,1,1,1,340
3506,0,22840,0,1,1,1,0
3507,34,22289,0,3,1,1,18105
3508,5,9389,0,1,1,1,4195
3509,38,26375,0,1,1,1,7875
3510,9,3625,0,1,1,1,2000
3511,28,16200,0,1,1,1,5375
3512,28,40465,0,1,1,1,6540
3513,3,1000,0,1,1,1,375
3514,8,4750,0,1,1,1,1875
3515,18,74280,0,3,1,1,23735
3516,5,1250,0,1,1,1,625
3517,32,60014,0,4,1,1,45105
3518,32,12250,0,1,1,1,4875
3519,17,8250,0,1,1,1,3000
3520,33,15732,0,1,1,1,6875
3521,18,9300,0,1,1,1,3250
3522,18,9500,0,1,1,1,3125
3523,5,3750,0,1,1,1,1500
3524,26,12350,0,1,1,1,4125
3525,14,13623,0,1,1,1,2625
3526,19,10824,0,1,1,1,3375
3527,3,1250,0,1,1,1,1250
3528,7,17215,0,1,1,1,1750
3529,27,16825,0,1,1,1,4250
3530,7,2125,0,1,1,1,875
3531,25,9175,0,1,1,1,4000
3532,19,23717,0,1,1,1,3375
3533,44,18750,0,1,1,1,7000
3534,8,6125,0,1,1,1,2750
3535,6,4399,0,1,1,1,750
3536,15,10200,0,1,1,1,3625
3537,38,49151,0,2,1,1,12931
3538,19,9375,0,1,1,1,3250
3539,3,8992,0,1,1,1,1250
3540,6,13936,0,1,1,1,1625
3541,8,5250,0,1,1,1,1875
3542,9,5500,0,1,1,1,2875
3543,18,29182,0,1,1,1,3517
3544,14,7400,0,1,1,1,2600
3545,10,4350,0,1,1,1,2100
3546,30,6875,0,1,1,1,4625
3547,4,6000,0,1,1,1,2250
3548,15,11927,0,1,1,1,4000
3549,13,11864,0,1,1,1,2500
3550,19,10000,0,1,1,1,3375
3551,11,5375,0,1,1,1,1375
3552,5,4500,0,1,1,1,1500
3553,3,4150,0,1,1,1,375
3554,6,9125,0,1,1,1,750
3555,21,13301,0,1,1,1,3500
3556,4,16504,0,1,1,1,500
3557,10,10400,0,1,1,1,1840
3558,7,3750,0,1,1,1,1750
3559,14,8725,0,1,1,1,5600
3560,15,7388,0,1,1,1,3958
3561,5,16700,0,1,1,1,1500
3562,29,11850,0,1,1,1,4475
3563,15,62705,0,1,1,1,2750
3564,5,2125,0,1,1,1,625
3565,22,11875,0,1,1,1,3625
3566,13,7375,0,1,1,1,2750
3567,17,54264,0,3,1,1,15178
3568,23,49482,0,4,1,1,33147
3569,37,48607,0,3,1,1,18284
3570,3,3967,0,1,1,1,375
3571,11,6250,0,1,1,1,2250
3572,22,11572,0,1,1,1,7164
3573,34,12000,0,1,1,1,5625
3574,4,1500,0,1,1,1,500
3575,10,5875,0,1,1,1,2125
3576,24,13350,0,1,1,1,3850
3577,10,10197,0,1,1,1,3098
3578,10,3250,0,1,1,1,2125
3579,24,12375,0,1,1,1,3875
3580,21,7625,0,1,1,1,4375
3581,22,11875,0,1,1,1,3625
3582,3,1625,0,1,1,1,1250
3583,86,160114,500,1,1,1,71954
3584,11,4500,0,1,1,1,2250
3585,4,2625,0,1,1,1,1375
3586,8,5400,0,1,1,1,1875
3587,43,28745,0,1,1,1,10375
3588,25,12675,0,1,1,1,4875
3589,4,2875,0,1,1,1,1375
3590,10,4500,0,1,1,1,2125
3591,1,500,0,1,1,1,125
3592,20,11361,0,1,1,1,3375
3593,11,9794,0,1,1,1,2250
3594,68,27619,0,4,1,1,83726
3595,19,21842,0,1,1,1,3250
3596,4,37478,0,1,1,1,5409
3597,0,6305,0,1,1,1,0
3598,4,13749,0,1,1,1,400
3599,0,7591,0,1,1,1,0
3600,0,10508,0,1,1,1,0
3601,37,74093,0,3,1,1,20055
3602,0,11692,0,1,1,1,0
3603,0,1022,0,1,1,1,0
3604,3,12964,500,1,1,1,450
3605,1,265,0,1,1,1,6000
3606,6,17191,0,1,1,1,2484
3607,3,29836,0,1,1,1,16165
3608,9,22647,0,1,1,1,1136
3609,9,33087,0,2,1,1,24761
3610,0,5931,0,1,1,1,0
3611,19,37300,0,1,3,1,23760
3612,14,23704,0,3,1,1,14935
3613,11,44038,0,2,1,1,21634
3614,0,31011,0,1,1,1,0
3615,11,64956,0,3,1,1,36694
3616,1,12078,0,1,1,1,500
3617,15,141554,0,4,1,1,41685
3618,4,24847,0,1,1,1,1550
3619,32,46207,0,3,1,1,16093
3620,3,121779,0,1,1,1,3500
3621,2,28049,0,1,1,1,100
3622,0,11690,0,1,1,1,0
3623,1,36491,0,1,1,1,500
3624,8,33413,0,3,1,1,31605
3625,0,9446,0,1,1,1,0
3626,12,48944,2565,3,1,1,17988
3627,14,68092,0,3,1,1,16524
3628,1,1000,0,1,1,1,1000
3629,0,1884,0,1,1,1,0
3630,3,22027,0,1,1,1,1225
3631,1,4130,0,1,1,1,100
3632,1,3447,0,1,1,1,1000
3633,3,59317,4877,1,1,1,4794
3634,1,2886,0,1,1,1,500
3635,0,4028,0,1,1,1,0
3636,4,45485,0,1,1,1,8417
3637,16,31539,0,1,1,1,6406
3638,1,4586,0,1,1,1,1000
3639,2,20335,0,1,1,1,5115
3640,7,2250,0,1,1,1,1750
3641,1,25418,0,1,1,1,50
3642,4,2686,0,1,1,1,7500
3643,1,47662,3071,1,1,1,100
3644,0,4224,0,1,1,1,0
3645,16,4375,0,1,1,1,2875
3646,29,76210,0,4,1,1,37937
3647,0,10512,0,1,1,1,0
3648,1,3834,0,1,1,1,500
3649,3,41537,3576,1,1,1,3000
3650,0,4584,0,1,1,1,0
3651,4,19870,0,1,1,1,11075
3652,6,18088,0,1,1,1,16697
3653,4,20765,0,1,1,1,15949
3654,0,7138,0,1,1,1,0
3655,3,17539,0,1,1,1,500
3656,3,7038,0,1,1,1,1336
3657,14,5459,0,2,1,1,9864
3658,0,1125,0,1,1,1,0
3659,0,8994,0,1,1,1,0
3660,3,44780,0,1,1,1,2100
3661,11,12286,0,2,1,1,7972
3662,1,25047,0,1,1,1,500
3663,0,16844,0,1,1,1,0
3664,11,49271,0,3,1,1,20695
3665,10,9157,0,2,1,1,22802
3666,4,86588,0,1,1,1,4537
3667,16,53027,0,2,1,1,30627
3668,5,24765,0,1,1,1,19969
3669,1,29174,0,1,1,1,100
3670,2,1100,0,1,1,1,1100
3671,14,56712,0,3,1,1,15685
3672,0,8232,0,1,1,1,0
3673,5,58816,0,1,1,1,4600
3674,2,24295,0,1,1,1,250
3675,2,20198,0,1,1,1,3139
3676,7,24454,0,1,1,1,1919
3677,0,7847,0,1,1,1,0
3678,14,29056,0,1,1,1,4354
3679,1,42071,0,1,1,1,500
3680,4,570,0,1,1,1,180
3681,14,8904,0,1,1,1,3740
3682,1,4354,0,1,1,1,1000
3683,0,2000,0,1,1,1,0
3684,6,57346,0,1,1,1,7946
3685,0,11303,0,1,1,1,0
3686,0,642,0,1,1,1,0
3687,0,1000,0,1,1,1,0
3688,13,5269,0,3,1,1,22697
3689,2,38995,0,1,1,1,1200
3690,0,4652,0,1,1,1,0
3691,0,500,0,1,1,1,0
3692,1,4546,0,1,1,1,1000
3693,1,31673,0,1,1,1,2500
3694,0,8684,0,1,1,1,0
3695,0,2104,0,1,1,1,0
3696,0,862,0,1,1,1,0
3697,0,972,972,1,1,1,0
3698,0,4490,0,1,1,1,0
3699,0,13560,0,1,1,1,0
3700,0,2000,0,1,1,1,0
3701,0,8964,3861,1,1,1,0
3702,1,1837,0,1,1,1,1000
3703,0,500,0,1,1,1,0
3704,0,4090,0,1,1,1,0
3705,0,12264,0,1,1,1,0
3706,9,54950,0,3,1,1,30500
3707,0,16094,0,1,1,1,0
3708,0,1000,0,1,1,1,0
3709,2,6705,0,1,1,1,600
3710,0,6338,0,1,1,1,0
3711,2,3110,0,1,1,1,1100
3712,1,3000,0,1,1,1,1000
3713,0,23257,0,1,1,1,0
3714,0,18933,0,1,1,1,0
3715,18,93198,0,3,1,1,28923
3716,3,9862,0,1,1,1,1693
3717,0,16501,0,1,1,1,0
3718,15,9264,0,1,1,1,4830
3719,0,4676,0,1,1,1,0
3720,0,4636,0,1,1,1,0
3721,0,3065,0,1,1,1,0
3722,0,3230,0,1,1,1,0
3723,0,8660,0,1,1,1,0
3724,0,1500,0,1,1,1,0
3725,0,2627,0,1,1,1,0
3726,0,1224,0,1,1,1,0
3727,5,12602,0,1,1,1,5632
3728,0,1022,0,1,1,1,0
3729,0,3788,0,1,1,1,0
3730,0,1446,0,1,1,1,0
3731,1,20882,0,1,1,1,1000
3732,3,5450,0,1,1,1,125
3733,3,25730,0,1,1,1,1431
3734,3,6835,0,1,1,1,765
3735,2,16936,0,1,1,1,14970
3736,0,20410,0,1,1,1,0
3737,0,1500,0,1,1,1,0
3738,5,27759,0,1,1,1,7195
3739,1,500,0,1,1,1,500
3740,17,25054,0,3,1,1,32592
3741,0,4751,0,1,1,1,0
3742,0,5354,0,1,1,1,0
3743,1,1500,0,1,1,1,1500
3744,1,6356,0,1,1,1,5000
3745,3,642,0,1,1,1,642
3746,0,7504,0,1,1,1,0
3747,0,6015,4929,1,1,1,0
3748,21,27488,0,3,1,1,23927
3749,0,39956,0,1,1,1,0
3750,21,35569,0,2,1,1,27119
3751,18,55472,0,3,1,1,17848
3752,6,15682,0,1,1,1,5025
3753,12,70178,0,5,1,1,61530
3754,5,221543,0,1,1,1,10300
